sample	contig	taxid	name
SRR6145058	k99_3348	1747	Cutibacterium acnes
SRR6145058	k99_8258	1747	Cutibacterium acnes
SRR6145058	k99_4357	1747	Cutibacterium acnes
SRR6145058	k99_9458	1747	Cutibacterium acnes
SRR6145058	k99_7516	1747	Cutibacterium acnes
SRR6145058	k99_2971	1747	Cutibacterium acnes
SRR6145058	k99_6249	1114969	Cutibacterium acnes TypeIA2 P.acn31
SRR6145058	k99_4614	1747	Cutibacterium acnes
SRR6145058	k99_11831	1234380	Cutibacterium acnes C1
SRR6145058	k99_6809	9606	Homo sapiens
SRR6145058	k99_10786	1234380	Cutibacterium acnes C1
SRR6145058	k99_8948	1747	Cutibacterium acnes
SRR6145058	k99_8766	1747	Cutibacterium acnes
SRR6145058	k99_5174	1747	Cutibacterium acnes
SRR6145058	k99_3534	1747	Cutibacterium acnes
SRR6145058	k99_4361	9606	Homo sapiens
SRR6145058	k99_6371	1747	Cutibacterium acnes
SRR6145058	k99_7826	1747	Cutibacterium acnes
SRR6145058	k99_10407	1747	Cutibacterium acnes
SRR6145058	k99_2271	1234380	Cutibacterium acnes C1
SRR6145058	k99_8707	1747	Cutibacterium acnes
SRR6145058	k99_10216	1747	Cutibacterium acnes
SRR6145058	k99_8259	1747	Cutibacterium acnes
SRR6145058	k99_6308	9606	Homo sapiens
SRR6145058	k99_9776	1747	Cutibacterium acnes
SRR6145058	k99_7636	1747	Cutibacterium acnes
SRR6145058	k99_6250	1747	Cutibacterium acnes
SRR6145058	k99_8382	1747	Cutibacterium acnes
SRR6145058	k99_10023	1747	Cutibacterium acnes
SRR6145058	k99_8262	1747	Cutibacterium acnes
SRR6145058	k99_8323	1747	Cutibacterium acnes
SRR6145058	k99_11587	1747	Cutibacterium acnes
SRR6145058	k99_11523	1747	Cutibacterium acnes
SRR6145058	k99_5111	1747	Cutibacterium acnes
SRR6145058	k99_1646	1234380	Cutibacterium acnes C1
SRR6145058	k99_1333	1747	Cutibacterium acnes
SRR6145058	k99_9141	1747	Cutibacterium acnes
SRR6145058	k99_9843	1747	Cutibacterium acnes
SRR6145058	k99_9459	1747	Cutibacterium acnes
SRR6145058	k99_9905	1747	Cutibacterium acnes
SRR6145058	k99_3978	1234380	Cutibacterium acnes C1
SRR6145058	k99_2088	1747	Cutibacterium acnes
SRR6145058	k99_9277	1234380	Cutibacterium acnes C1
SRR6145058	k99_10794	1747	Cutibacterium acnes
SRR6145058	k99_5989	1234380	Cutibacterium acnes C1
SRR6145058	k99_9584	1747	Cutibacterium acnes
SRR6145058	k99_1967	1747	Cutibacterium acnes
SRR6145058	k99_6310	1747	Cutibacterium acnes
SRR6145058	k99_2339	1747	Cutibacterium acnes
SRR6145058	k99_4114	1747	Cutibacterium acnes
SRR6145058	k99_3413	1747	Cutibacterium acnes
SRR6145058	k99_8383	1747	Cutibacterium acnes
SRR6145058	k99_4997	1747	Cutibacterium acnes
SRR6145058	k99_1206	1747	Cutibacterium acnes
SRR6145058	k99_9654	1747	Cutibacterium acnes
SRR6145058	k99_10024	1747	Cutibacterium acnes
SRR6145058	k99_4362	1747	Cutibacterium acnes
SRR6145058	k99_2089	1747	Cutibacterium acnes
SRR6145058	k99_2526	1747	Cutibacterium acnes
SRR6145058	k99_9143	1747	Cutibacterium acnes
SRR6145058	k99_3482	1234380	Cutibacterium acnes C1
SRR6145058	k99_9203	1234380	Cutibacterium acnes C1
SRR6145058	k99_5365	1747	Cutibacterium acnes
SRR6145058	k99_11962	1747	Cutibacterium acnes
SRR6145058	k99_4239	1747	Cutibacterium acnes
SRR6145058	k99_896	1747	Cutibacterium acnes
SRR6145058	k99_10916	1747	Cutibacterium acnes
SRR6145058	k99_8641	1747	Cutibacterium acnes
SRR6145058	k99_6117	1747	Cutibacterium acnes
SRR6145058	k99_5431	1747	Cutibacterium acnes
SRR6145058	k99_4620	1234380	Cutibacterium acnes C1
SRR6145058	k99_9205	1747	Cutibacterium acnes
SRR6145058	k99_3846	1747	Cutibacterium acnes
SRR6145058	k99_10724	1747	Cutibacterium acnes
SRR6145058	k99_5993	1747	Cutibacterium acnes
SRR6145058	k99_7886	1747	Cutibacterium acnes
SRR6145058	k99_11277	1747	Cutibacterium acnes
SRR6145058	k99_319	1747	Cutibacterium acnes
SRR6145058	k99_10727	1747	Cutibacterium acnes
SRR6145058	k99_5994	9606	Homo sapiens
SRR6145058	k99_1532	1747	Cutibacterium acnes
SRR6145058	k99_5802	1747	Cutibacterium acnes
SRR6145058	k99_8711	1747	Cutibacterium acnes
SRR6145058	k99_765	1234380	Cutibacterium acnes C1
SRR6145058	k99_5557	1747	Cutibacterium acnes
SRR6145058	k99_9916	1747	Cutibacterium acnes
SRR6145058	k99_5867	1747	Cutibacterium acnes
SRR6145058	k99_9918	9606	Homo sapiens
SRR6145058	k99_9290	1747	Cutibacterium acnes
SRR6145058	k99_8845	1747	Cutibacterium acnes
SRR6145058	k99_1907	1747	Cutibacterium acnes
SRR6145058	k99_5241	1234380	Cutibacterium acnes C1
SRR6145058	k99_7827	1747	Cutibacterium acnes
SRR6145058	k99_5621	1747	Cutibacterium acnes
SRR6145058	k99_9712	1747	Cutibacterium acnes
SRR6145058	k99_4378	1747	Cutibacterium acnes
SRR6145058	k99_9462	1747	Cutibacterium acnes
SRR6145058	k99_4676	1747	Cutibacterium acnes
SRR6145058	k99_10232	1747	Cutibacterium acnes
SRR6145058	k99_6316	1134454	Cutibacterium acnes HL096PA1
SRR6145058	k99_7828	1747	Cutibacterium acnes
SRR6145058	k99_2663	1747	Cutibacterium acnes
SRR6145058	k99_1535	1747	Cutibacterium acnes
SRR6145058	k99_10342	1747	Cutibacterium acnes
SRR6145058	k99_5051	1747	Cutibacterium acnes
SRR6145058	k99_10234	1747	Cutibacterium acnes
SRR6145058	k99_8519	1170318	Cutibacterium avidum 44067
SRR6145058	k99_5053	1747	Cutibacterium acnes
SRR6145058	k99_10094	1747	Cutibacterium acnes
SRR6145058	k99_5934	1747	Cutibacterium acnes
SRR6145058	k99_1714	1747	Cutibacterium acnes
SRR6145058	k99_8395	1114969	Cutibacterium acnes TypeIA2 P.acn31
SRR6145058	k99_11469	1747	Cutibacterium acnes
SRR6145058	k99_7834	1747	Cutibacterium acnes
SRR6145058	k99_3157	1747	Cutibacterium acnes
SRR6145058	k99_2593	1747	Cutibacterium acnes
SRR6145058	k99_4999	1747	Cutibacterium acnes
SRR6145058	k99_959	1747	Cutibacterium acnes
SRR6145058	k99_10235	1747	Cutibacterium acnes
SRR6145058	k99_11527	1747	Cutibacterium acnes
SRR6145058	k99_1464	1747	Cutibacterium acnes
SRR6145058	k99_9408	1747	Cutibacterium acnes
SRR6145058	k99_9921	1747	Cutibacterium acnes
SRR6145058	k99_2216	1747	Cutibacterium acnes
SRR6145058	k99_1848	1747	Cutibacterium acnes
SRR6145058	k99_4930	1747	Cutibacterium acnes
SRR6145058	k99_7019	1234380	Cutibacterium acnes C1
SRR6145058	k99_11779	1747	Cutibacterium acnes
SRR6145058	k99_10797	1747	Cutibacterium acnes
SRR6145058	k99_7446	1747	Cutibacterium acnes
SRR6145058	k99_11836	1747	Cutibacterium acnes
SRR6145058	k99_6123	1234380	Cutibacterium acnes C1
SRR6145058	k99_6317	1747	Cutibacterium acnes
SRR6145058	k99_11413	1747	Cutibacterium acnes
SRR6145058	k99_6449	1747	Cutibacterium acnes
SRR6145058	k99_8204	1747	Cutibacterium acnes
SRR6145058	k99_2153	1747	Cutibacterium acnes
SRR6145058	k99_11415	1747	Cutibacterium acnes
SRR6145058	k99_2026	1747	Cutibacterium acnes
SRR6145058	k99_3736	1747	Cutibacterium acnes
SRR6145058	k99_2416	1747	Cutibacterium acnes
SRR6145058	k99_10673	1234380	Cutibacterium acnes C1
SRR6145058	k99_8465	1747	Cutibacterium acnes
SRR6145058	k99_8958	1747	Cutibacterium acnes
SRR6145058	k99_1985	1747	Cutibacterium acnes
SRR6145058	k99_5996	1747	Cutibacterium acnes
SRR6145058	k99_7071	1747	Cutibacterium acnes
SRR6145058	k99_6271	9606	Homo sapiens
SRR6145058	k99_9973	1747	Cutibacterium acnes
SRR6145058	k99_2031	9606	Homo sapiens
SRR6145058	k99_5629	1747	Cutibacterium acnes
SRR6145058	k99_7188	1747	Cutibacterium acnes
SRR6145058	k99_5316	1234380	Cutibacterium acnes C1
SRR6145058	k99_2217	1747	Cutibacterium acnes
SRR6145058	k99_11163	1747	Cutibacterium acnes
SRR6145058	k99_520	1747	Cutibacterium acnes
SRR6145058	k99_3539	1747	Cutibacterium acnes
SRR6145058	k99_4802	1747	Cutibacterium acnes
SRR6145058	k99_6126	1747	Cutibacterium acnes
SRR6145058	k99_522	1747	Cutibacterium acnes
SRR6145058	k99_3223	1747	Cutibacterium acnes
SRR6145058	k99_3160	1747	Cutibacterium acnes
SRR6145058	k99_10920	1747	Cutibacterium acnes
SRR6145058	k99_3987	1747	Cutibacterium acnes
SRR6145058	k99_5190	1747	Cutibacterium acnes
SRR6145058	k99_11594	1747	Cutibacterium acnes
SRR6145058	k99_9026	1747	Cutibacterium acnes
SRR6145058	k99_5325	1747	Cutibacterium acnes
SRR6145058	k99_9853	1747	Cutibacterium acnes
SRR6145058	k99_8209	1747	Cutibacterium acnes
SRR6145058	k99_7331	1747	Cutibacterium acnes
SRR6145058	k99_9027	1747	Cutibacterium acnes
SRR6145058	k99_6458	1747	Cutibacterium acnes
SRR6145058	k99_10733	1234380	Cutibacterium acnes C1
SRR6145058	k99_4247	1747	Cutibacterium acnes
SRR6145058	k99_9587	1747	Cutibacterium acnes
SRR6145058	k99_1345	1747	Cutibacterium acnes
SRR6145058	k99_8211	1747	Cutibacterium acnes
SRR6145058	k99_7189	1747	Cutibacterium acnes
SRR6145058	k99_6634	1747	Cutibacterium acnes
SRR6145058	k99_6462	1747	Cutibacterium acnes
SRR6145058	k99_5632	1747	Cutibacterium acnes
SRR6145058	k99_11043	1747	Cutibacterium acnes
SRR6145058	k99_5941	1747	Cutibacterium acnes
SRR6145058	k99_5690	1747	Cutibacterium acnes
SRR6145058	k99_11350	1747	Cutibacterium acnes
SRR6145058	k99_3164	1234380	Cutibacterium acnes C1
SRR6145058	k99_8899	1747	Cutibacterium acnes
SRR6145058	k99_11838	1747	Cutibacterium acnes
SRR6145058	k99_9083	1747	Cutibacterium acnes
SRR6145058	k99_6826	1747	Cutibacterium acnes
SRR6145058	k99_7577	1747	Cutibacterium acnes
SRR6145058	k99_5759	1747	Cutibacterium acnes
SRR6145058	k99_9148	1747	Cutibacterium acnes
SRR6145058	k99_1656	1747	Cutibacterium acnes
SRR6145058	k99_8587	1747	Cutibacterium acnes
SRR6145058	k99_11839	1747	Cutibacterium acnes
SRR6145058	k99_6772	1234380	Cutibacterium acnes C1
SRR6145058	k99_4169	1747	Cutibacterium acnes
SRR6145058	k99_2099	1747	Cutibacterium acnes
SRR6145058	k99_8904	1747	Cutibacterium acnes
SRR6145058	k99_9084	1747	Cutibacterium acnes
SRR6145058	k99_2347	1747	Cutibacterium acnes
SRR6145058	k99_7257	1747	Cutibacterium acnes
SRR6145058	k99_9660	9606	Homo sapiens
SRR6145058	k99_4628	1234380	Cutibacterium acnes C1
SRR6145058	k99_840	1747	Cutibacterium acnes
SRR6145058	k99_4933	1747	Cutibacterium acnes
SRR6145058	k99_1096	1747	Cutibacterium acnes
SRR6145058	k99_4757	9606	Homo sapiens
SRR6145058	k99_4805	1747	Cutibacterium acnes
SRR6145058	k99_10284	1747	Cutibacterium acnes
SRR6145058	k99_9086	1747	Cutibacterium acnes
SRR6145058	k99_4053	1747	Cutibacterium acnes
SRR6145058	k99_9216	1747	Cutibacterium acnes
SRR6145058	k99_4806	1747	Cutibacterium acnes
SRR6145058	k99_4172	1747	Cutibacterium acnes
SRR6145058	k99_5571	10621	Human papillomavirus 9
SRR6145058	k99_9087	1747	Cutibacterium acnes
SRR6145058	k99_1159	1747	Cutibacterium acnes
SRR6145058	k99_5447	1234380	Cutibacterium acnes C1
SRR6145058	k99_2732	1747	Cutibacterium acnes
SRR6145058	k99_11720	1747	Cutibacterium acnes
SRR6145058	k99_4173	1747	Cutibacterium acnes
SRR6145058	k99_1988	1747	Cutibacterium acnes
SRR6145058	k99_11417	1747	Cutibacterium acnes
SRR6145058	k99_9030	1747	Cutibacterium acnes
SRR6145058	k99_7951	1747	Cutibacterium acnes
SRR6145058	k99_5329	1747	Cutibacterium acnes
SRR6145058	k99_11046	1747	Cutibacterium acnes
SRR6145058	k99_11784	1747	Cutibacterium acnes
SRR6145058	k99_1784	1234380	Cutibacterium acnes C1
SRR6145058	k99_5004	1747	Cutibacterium acnes
SRR6145058	k99_5637	1114969	Cutibacterium acnes TypeIA2 P.acn31
SRR6145058	k99_7710	1747	Cutibacterium acnes
SRR6145058	k99_10549	1747	Cutibacterium acnes
SRR6145058	k99_5500	1747	Cutibacterium acnes
SRR6145058	k99_11972	1747	Cutibacterium acnes
SRR6145058	k99_7895	9606	Homo sapiens
SRR6145058	k99_8341	1747	Cutibacterium acnes
SRR6145058	k99_650	1747	Cutibacterium acnes
SRR6145058	k99_5386	1747	Cutibacterium acnes
SRR6145058	k99_10468	1747	Cutibacterium acnes
SRR6145058	k99_10857	1747	Cutibacterium acnes
SRR6145058	k99_4761	1747	Cutibacterium acnes
SRR6145058	k99_2980	1747	Cutibacterium acnes
SRR6145058	k99_12033	1234380	Cutibacterium acnes C1
SRR6145058	k99_5575	1747	Cutibacterium acnes
SRR6145058	k99_4250	1747	Cutibacterium acnes
SRR6145058	k99_8273	1091045	Cutibacterium acnes subsp. defendens ATCC 11828
SRR6145058	k99_10096	1747	Cutibacterium acnes
SRR6145058	k99_1165	1747	Cutibacterium acnes
SRR6145058	k99_1657	1234380	Cutibacterium acnes C1
SRR6145058	k99_10346	1747	Cutibacterium acnes
SRR6145058	k99_9592	1747	Cutibacterium acnes
SRR6145058	k99_8964	1747	Cutibacterium acnes
SRR6145058	k99_11843	1747	Cutibacterium acnes
SRR6145058	k99_3548	1747	Cutibacterium acnes
SRR6145058	k99_3613	1747	Cutibacterium acnes
SRR6145058	k99_11476	1747	Cutibacterium acnes
SRR6145058	k99_10805	1747	Cutibacterium acnes
SRR6145058	k99_6190	1747	Cutibacterium acnes
SRR6145058	k99_10287	1270	Micrococcus luteus
SRR6145058	k99_3497	1747	Cutibacterium acnes
SRR6145058	k99_8534	1747	Cutibacterium acnes
SRR6145058	k99_7264	1747	Cutibacterium acnes
SRR6145058	k99_4056	1747	Cutibacterium acnes
SRR6145058	k99_10416	1747	Cutibacterium acnes
SRR6145058	k99_11532	1747	Cutibacterium acnes
SRR6145058	k99_5193	1747	Cutibacterium acnes
SRR6145058	k99_11172	1747	Cutibacterium acnes
SRR6145058	k99_11847	1234380	Cutibacterium acnes C1
SRR6145058	k99_6323	1747	Cutibacterium acnes
SRR6145058	k99_11977	1747	Cutibacterium acnes
SRR6145058	k99_6192	1747	Cutibacterium acnes
SRR6145058	k99_11291	1747	Cutibacterium acnes
SRR6145058	k99_8967	9606	Homo sapiens
SRR6145058	k99_8537	1234380	Cutibacterium acnes C1
SRR6145058	k99_4432	1234380	Cutibacterium acnes C1
SRR6145058	k99_7525	1234380	Cutibacterium acnes C1
SRR6145058	k99_5644	1747	Cutibacterium acnes
SRR6145058	k99_2424	1747	Cutibacterium acnes
SRR6145058	k99_3918	1747	Cutibacterium acnes
SRR6145058	k99_9036	1747	Cutibacterium acnes
SRR6145058	k99_844	1747	Cutibacterium acnes
SRR6145058	k99_4680	1747	Cutibacterium acnes
SRR6145058	k99_3549	1234380	Cutibacterium acnes C1
SRR6145058	k99_9219	1747	Cutibacterium acnes
SRR6145058	k99_1102	1747	Cutibacterium acnes
SRR6145058	k99_7333	1114969	Cutibacterium acnes TypeIA2 P.acn31
SRR6145058	k99_735	1747	Cutibacterium acnes
SRR6145058	k99_3995	1747	Cutibacterium acnes
SRR6145058	k99_9668	1747	Cutibacterium acnes
SRR6145058	k99_3919	1747	Cutibacterium acnes
SRR6145058	k99_7266	1747	Cutibacterium acnes
SRR6145058	k99_1921	9606	Homo sapiens
SRR6145058	k99_1103	1747	Cutibacterium acnes
SRR6145058	k99_11535	1114969	Cutibacterium acnes TypeIA2 P.acn31
SRR6145058	k99_1297	1234380	Cutibacterium acnes C1
SRR6145058	k99_9221	1234380	Cutibacterium acnes C1
SRR6145058	k99_8347	1747	Cutibacterium acnes
SRR6145058	k99_6278	1747	Cutibacterium acnes
SRR6145058	k99_5453	1747	Cutibacterium acnes
SRR6145058	k99_4764	1747	Cutibacterium acnes
SRR6145058	k99_12034	1747	Cutibacterium acnes
SRR6145058	k99_1548	1747	Cutibacterium acnes
SRR6145058	k99_7526	1747	Cutibacterium acnes
SRR6145058	k99_11658	1747	Cutibacterium acnes
SRR6145058	k99_3921	1747	Cutibacterium acnes
SRR6145058	k99_2853	1747	Cutibacterium acnes
SRR6145058	k99_3034	1747	Cutibacterium acnes
SRR6145058	k99_4635	1747	Cutibacterium acnes
